id	cov1	cov2	cov3
id05985	-0.607804435012198	0.831989969146685	-1.0914340887327
id06107	-0.598782157840595	1.01241419819153	-1.15774808076834
id06275	1.49620934730243	-0.69877764959119	1.60338766180907
id06306	0.380931969550625	0.979123663026069	-0.360756593912897
id06328	-1.21951569630743	-0.964529243430478	-1.25264362037838
id06452	0.0143566983891823	0.0954696940753986	-2.54086059502164
id06488	0.335958854359671	-1.31379752178244	0.265713076544352
id06548	-0.331846723077254	0.42481329782861	-0.235642833980637
id06641	-1.84928472820201	0.714763375458513	1.45307251829396
id06667	0.151989362142957	0.197849308997945	-1.48643170653366
id06806	1.93937088082066	1.51395614140235	1.57697142133535
id06826	0.121899395402905	-0.933903500962779	0.121190962586771
id06831	1.5373567193144	0.24887351746654	0.552220307090547
id06867	-1.38519342893314	0.872033085861663	0.19878076108502
id06980	0.733515515350875	1.94885577531519	0.688564003763461
id07002	0.372082535118407	0.383189782448537	0.220821866342854
id07035	-0.268497560275262	1.78350040629004	-0.0352640612065942
id07075	-1.53084539080437	-1.94663525413935	0.0472819877422933
id07093	-0.690448270832282	0.404985363694072	0.369793823007723
id07349	-0.193989576805007	-0.732804955603095	0.939924508277197
id07463	-0.767858803470818	-0.564797257499842	2.739612462422
id07548	0.179238969197596	0.00431733824593879	-0.46024649605088
id07659	1.29934933613664	-1.48003362350126	-1.04801911221658
id07769	-2.64689369862654	-2.58691801908666	-0.739220894505301
id07823	-1.07326821201148	-0.184967166883977	1.27104999715658
id07848	1.14874584269291	0.782117857151217	1.8058739759491
id07898	0.633523039081409	0.376523672449051	0.221790228179656
id07954	-0.552462139720433	-0.499107181639786	0.902119204847781
id07956	0.698213645704871	1.90000894442303	1.53168389206717
id07991	-0.784572124603031	0.932293191143458	0.765121190164064
id08047	-1.8044208003566	-0.553019431115595	0.329326375009877
